ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_tipo,ocorrencia_tipo_categoria,taxonomia_tipo_icao,recomendacao_numero,recomendacao_dia_assinatura,recomendacao_dia_encaminhamento,recomendacao_dia_feedback,recomendacao_conteudo,recomendacao_status,recomendacao_destinatario_sigla,recomendacao_destinatario,aeronave_matricula,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_nome,fator_aspecto,fator_condicionante,fator_area
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,ATENÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,PESSOAL DE APOIO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,ATENÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,PESSOAL DE APOIO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-29.055278,-55.716111,MAÇAMBARÁ,RS,BRASIL,Fora de aerodromo,29/01/2022,09:50:00,SIM,FINALIZADA,A-014/CENIPA/2022,SIM,2023-05-31,1,1,NÃO,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,A-014/CENIPA/2022 - 01,2023-05-31,2023-05-31,,"Atuar junto à Aero Agrícola Itaquerense Ltda., a fim de alertar aquele operador sobre a importância da correta confecção e da criteriosa observância do formulário de Gerenciamento dos Riscos à Segurança Operacional (GRSO), sobretudo no que diz respeito à identificação de perigos e mitigação dos riscos envolvidos nas operações em áreas de pouso para uso aeroagrícola.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTUIA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1993.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,ATENÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,CARACTERÍSTICAS DA TAREFA,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,SISTEMAS DE APOIO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
ACIDENTE,-20.356944,-49.526389,PALESTINA,SP,BRASIL,Fora de aerodromo,22/01/2022,21:00:00,SIM,FINALIZADA,A-012/CENIPA/2022,SIM,2023-03-23,1,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,A-012/CENIPA/2022 - 01,2023-03-23,2023-04-10,,"Atuar junto à Pachu Aviação Agrícola Ltda., no sentido de avaliar a maturidade do seu Sistema de Segurança Operacional (SGSO), a fim de que os eventuais gerenciamentos de risco a serem feitos pelos pilotos, durante as operações aeroagrícolas, produzam os resultados esperados.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWXV,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2013.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,NÃO IDENTIFICADO,NÃO IDENTIFICADO,VOO A BAIXA ALTURA,AGRÍCOLA,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE,-12.91416666666,-38.33222222222,SALVADOR,BA,BRASIL,SBSV,26/12/2021,16:56:00,SIM,FINALIZADA,I-149/CENIPA/2021,SIM,2023-03-23,3,2,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,I-149/CENIPA/2021 - 01,2023-03-23,2023-04-10,,"Atuar sobre o operador aeroportuário de SBSV, a fim de que seja refeito o estudo sobre as capacidades nos procedimentos de pushback e táxi do aeródromo.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PRGIH,AVIÃO,BOEING COMPANY,737-76N,B737,JATO,BIMOTOR,70080,70080,153.0,2004.0,BRASIL,BRASIL,AVIÃO,REGULAR,SANTOS DUMONT,DEPUTADO LUÍS EDUARDO MAGALHÃES,TÁXI,REGULAR,NENHUM,0,ATENÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
INCIDENTE,-12.91416666666,-38.33222222222,SALVADOR,BA,BRASIL,SBSV,26/12/2021,16:56:00,SIM,FINALIZADA,I-149/CENIPA/2021,SIM,2023-03-23,3,2,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,I-149/CENIPA/2021 - 01,2023-03-23,2023-04-10,,"Atuar sobre o operador aeroportuário de SBSV, a fim de que seja refeito o estudo sobre as capacidades nos procedimentos de pushback e táxi do aeródromo.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PRGIH,AVIÃO,BOEING COMPANY,737-76N,B737,JATO,BIMOTOR,70080,70080,153.0,2004.0,BRASIL,BRASIL,AVIÃO,REGULAR,SANTOS DUMONT,DEPUTADO LUÍS EDUARDO MAGALHÃES,TÁXI,REGULAR,NENHUM,0,PLANEJAMENTO DE TRÁFEGO (ATS),DESEMPENHO DO SER HUMANO,PRESTAÇÃO DE SERVIÇOS DE TRÁFEGO AÉREO,FATOR OPERACIONAL
INCIDENTE,-12.91416666666,-38.33222222222,SALVADOR,BA,BRASIL,SBSV,26/12/2021,16:56:00,SIM,FINALIZADA,I-149/CENIPA/2021,SIM,2023-03-23,3,2,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)","GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",ATM/CNS,I-149/CENIPA/2021 - 01,2023-03-23,2023-04-10,,"Atuar sobre o operador aeroportuário de SBSV, a fim de que seja refeito o estudo sobre as capacidades nos procedimentos de pushback e táxi do aeródromo.",AGUARDANDO RESPOSTA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PRGIH,AVIÃO,BOEING COMPANY,737-76N,B737,JATO,BIMOTOR,70080,70080,153.0,2004.0,BRASIL,BRASIL,AVIÃO,REGULAR,SANTOS DUMONT,DEPUTADO LUÍS EDUARDO MAGALHÃES,TÁXI,REGULAR,NENHUM,0,PUBLICAÇÕES (ATS),INFRAESTRUTURA DE TRÁFEGO AÉREO,,FATOR OPERACIONAL
